Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
18234,0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,4066
2420,0.39,Very Good,E,VS1,62.5,58.0,4.67,4.7,2.93,914
4918,1.01,Good,E,VS2,63.9,59.0,6.34,6.31,4.04,6968
3295,1.02,Premium,G,SI1,60.8,58.0,6.5,6.46,3.94,4718
6333,1.02,Very Good,H,SI1,63.2,57.0,6.44,6.38,4.05,4688
16548,1.03,Ideal,I,SI2,59.8,56.0,6.64,6.58,3.95,3530
25653,0.65,Premium,E,SI1,60.5,59.0,5.61,5.49,3.36,1828
14818,0.32,Ideal,G,VVS1,61.9,56.0,4.39,4.4,2.72,842
1519,0.92,Ideal,F,SI1,62.2,55.0,6.25,6.19,3.87,3400
20487,0.26,Premium,E,VVS2,60.8,61.0,4.13,4.12,2.51,724
21704,0.3,Ideal,F,SI1,62.5,56.0,4.28,4.3,2.68,475
5042,0.7,Ideal,D,VS1,62.8,53.4,5.64,5.68,3.55,3618
698,0.31,Ideal,E,VVS1,60.5,57.0,4.38,4.41,2.66,942
1654,0.39,Premium,G,VS2,62.4,56.0,4.68,4.64,2.91,1009
9840,0.76,Fair,H,SI1,61.9,70.0,5.84,5.77,3.59,2328
14102,1.02,Ideal,G,VVS2,62.1,57.0,6.43,6.45,4.0,8401
3631,1.7,Premium,I,VS2,60.7,59.0,7.63,7.7,4.65,11519
20605,1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,5026
14855,0.34,Ideal,D,SI1,61.2,57.0,4.51,4.48,2.75,803
3679,0.3,Ideal,G,VS1,62.0,54.0,4.3,4.35,2.68,605
13741,1.27,Ideal,E,SI2,60.2,57.0,7.09,7.14,4.28,6383
1958,0.7,Very Good,E,SI2,59.8,58.0,5.74,5.76,3.44,2335
26325,0.43,Ideal,G,VS1,61.3,57.0,4.85,4.88,2.98,943
11093,1.01,Premium,F,SI2,62.2,59.0,6.41,6.38,3.98,5096
7701,0.53,Ideal,E,VS2,62.0,56.0,5.16,5.2,3.21,1739
905,1.02,Ideal,G,I1,61.2,56.0,6.47,6.5,3.97,3459
24482,0.31,Very Good,E,VS1,61.2,61.0,4.29,4.37,2.65,587
4819,1.22,Ideal,I,SI1,60.2,58.0,6.96,6.9,4.17,5807
19115,0.55,Ideal,E,VS1,61.2,57.0,5.3,5.28,3.24,2107
25244,0.38,Premium,D,VS2,58.7,61.0,4.77,4.74,2.79,1117
26147,0.31,Good,F,SI1,63.1,55.0,4.28,4.34,2.72,516
18967,0.3,Very Good,H,SI1,63.4,58.0,4.24,4.21,2.68,540
23112,0.41,Ideal,F,VVS2,62.6,55.0,4.76,4.73,2.97,1192
14078,1.52,Premium,D,SI2,60.2,60.0,7.4,7.46,4.47,8737
9611,0.72,Very Good,J,SI1,61.1,57.0,5.75,5.8,3.53,1866
23484,0.9,Ideal,F,SI2,61.5,56.0,6.24,6.18,3.82,4198
7640,1.01,Good,F,SI1,64.2,58.0,6.24,6.29,4.02,4339
2172,0.3,Ideal,G,VVS2,62.3,57.0,4.29,4.32,2.68,665
22584,0.33,Ideal,F,IF,61.2,56.0,4.47,4.49,2.74,1240
15744,2.23,Premium,J,VS2,61.0,58.0,8.39,8.36,5.11,14867
5493,1.7,Ideal,I,VS1,62.2,55.0,7.67,7.63,4.76,12737
18449,0.3,Premium,E,VS2,59.2,59.0,4.41,4.37,2.6,844
21874,0.55,Ideal,I,IF,60.1,56.0,5.33,5.38,3.22,2098
1798,0.31,Ideal,E,SI1,62.7,54.0,4.36,4.35,2.73,698
16097,0.92,Premium,E,SI1,61.3,58.0,6.19,6.25,3.81,4379
5032,0.5,Premium,E,VS1,62.4,59.0,5.06,5.1,3.17,1675
4271,0.52,Ideal,H,VVS1,60.4,57.0,5.23,5.2,3.15,1872
7959,0.6,Ideal,D,SI1,61.7,56.0,5.39,5.44,3.34,2263
17055,0.41,Ideal,F,SI1,60.5,56.0,4.81,4.84,2.92,909
22224,1.01,Very Good,H,VS2,63.1,59.0,6.34,6.3,3.99,5260
4871,1.05,Very Good,H,SI1,,56.0,6.51,6.47,4.1,5027
8852,0.7,Ideal,H,VS1,61.7,57.0,5.66,5.7,3.5,3185
10919,1.25,Premium,H,SI2,61.2,62.0,6.95,6.84,4.22,5740
6876,0.7,Premium,F,VS1,60.8,62.0,5.71,5.67,3.46,2874
19158,1.11,Very Good,I,SI2,63.1,57.0,6.59,6.54,4.14,4075
6270,0.38,Very Good,G,VS2,59.9,58.0,4.72,4.77,2.84,766
395,1.18,Very Good,G,VS2,62.7,54.7,6.74,6.77,4.23,8411
21662,1.13,Ideal,E,VVS1,61.5,56.0,6.68,6.71,4.12,11641
18543,0.32,Ideal,G,VVS1,61.6,55.0,4.43,4.47,2.74,814
15973,1.01,Good,E,SI1,60.9,64.0,6.29,6.22,3.81,4853
2387,0.27,Very Good,F,VVS2,62.3,59.0,4.14,4.18,2.59,591
11056,1.5,Very Good,F,SI2,62.9,55.0,7.26,7.28,4.57,9817
1824,0.31,Ideal,H,VS1,62.0,54.0,4.39,4.35,2.71,698
7906,1.01,Premium,F,SI1,58.9,60.0,6.57,6.5,3.85,5713
17405,1.0,Ideal,D,SI1,62.7,57.0,6.34,6.38,3.99,6073
13275,1.5,Good,D,SI2,61.9,61.0,7.31,7.38,4.55,10302
22091,0.3,Premium,F,VS1,60.5,60.0,4.31,4.29,2.6,844
14972,0.31,Premium,H,VVS2,61.4,58.0,4.35,4.32,2.66,802
7150,0.7,Very Good,F,VS2,61.7,63.0,5.64,5.61,3.47,2762
10181,0.91,Very Good,D,SI1,61.5,59.0,6.18,6.25,3.82,4239
19378,1.07,Ideal,E,SI2,62.4,57.0,6.52,6.55,4.08,4613
6855,0.23,Ideal,G,VVS1,61.5,57.0,3.94,3.97,2.43,536
8328,1.14,Ideal,I,VS1,61.1,56.0,6.73,6.76,4.12,7038
4356,0.38,Very Good,F,VS1,60.4,60.0,4.7,4.74,2.85,835
16832,0.9,Very Good,F,SI2,62.0,59.0,6.2,6.1,3.81,3977
10228,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,2177
4609,0.3,Ideal,I,VS1,62.5,57.0,4.32,4.29,2.69,608
10275,1.5,Very Good,D,VS1,61.2,63.0,7.28,7.32,4.47,16407
16633,1.6,Ideal,G,VVS1,60.8,56.0,7.58,7.54,4.6,16339
15316,1.1,Very Good,I,SI1,61.2,61.0,6.61,6.66,4.01,4640
23964,0.85,Ideal,G,VS1,61.6,54.0,6.08,6.12,3.76,4164
11344,0.9,Good,H,VS1,60.6,61.0,6.13,6.19,3.73,4072
24363,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1771
6304,0.56,Premium,F,VVS2,59.5,61.0,5.36,5.33,3.18,2290
11398,1.25,Very Good,G,VS1,62.7,56.0,6.81,6.93,4.31,8580
13146,2.43,Very Good,H,SI2,63.2,57.0,8.56,8.5,5.39,16170
11601,0.3,Ideal,H,VS1,62.2,54.0,4.29,4.33,2.68,539
25069,0.46,Fair,E,VS2,66.8,61.0,4.84,4.71,3.2,1070
24379,0.7,Very Good,D,SI1,61.1,57.0,5.74,5.66,3.48,2677
22123,0.72,Very Good,E,SI1,61.6,58.0,5.74,5.78,3.55,2688
7547,0.32,Ideal,G,VS1,61.6,56.0,4.38,4.42,2.71,645
20657,1.5,Fair,F,VS2,65.3,57.0,7.15,7.12,4.66,13853
4032,0.5,Very Good,D,SI1,61.9,61.0,5.09,5.12,3.16,1436
6720,0.29,Very Good,E,VVS2,61.4,58.0,4.25,4.31,2.63,633
2052,0.3,Premium,H,VVS2,60.6,58.0,4.35,4.33,2.63,776
14989,1.57,Very Good,J,VS2,62.6,60.0,7.34,7.41,4.62,7813
2354,1.07,Ideal,G,VS2,61.6,57.0,6.55,6.61,4.05,7577
7716,1.0,Ideal,F,SI2,61.2,57.0,6.39,6.48,3.94,4372
14688,0.32,Very Good,E,IF,61.4,55.0,4.43,4.46,2.73,1018
1588,0.9,Very Good,G,VS1,61.7,60.0,6.11,6.2,3.8,4872
6299,0.38,Premium,E,VS2,61.8,58.0,4.64,4.61,2.86,1112
11553,0.5,Premium,E,SI1,62.4,61.0,5.1,4.98,3.15,1348
13557,0.3,Good,G,VVS1,63.1,58.0,4.28,4.31,2.71,789
25290,0.35,Premium,H,SI1,62.4,58.0,4.54,4.47,2.81,647
22028,0.75,Good,E,SI2,63.8,55.0,5.74,5.8,3.68,2453
17007,1.0,Good,D,VS2,62.1,64.0,6.38,6.35,3.95,5174
2563,1.02,Very Good,F,VS2,62.8,57.0,6.36,6.41,4.01,6911
23256,0.4,Premium,E,VS2,62.2,59.0,4.74,4.71,2.94,975
13816,0.41,Ideal,F,VVS1,60.9,56.0,4.83,4.79,2.93,1356
1747,0.32,Ideal,F,VS2,62.4,54.0,4.4,4.38,2.74,828
22211,1.02,Premium,F,VS2,61.3,58.0,6.42,6.54,3.97,6479
1943,0.51,Very Good,E,VS2,60.0,57.0,5.15,5.19,3.1,1549
18985,0.77,Very Good,G,VS2,61.3,60.0,5.81,5.91,3.59,2896
22733,0.7,Good,F,VVS2,63.1,57.0,5.59,5.66,3.55,2940
17223,1.5,Ideal,F,SI1,60.9,56.0,7.43,7.36,4.5,8770
23426,1.71,Very Good,F,SI1,63.3,53.0,7.54,7.59,4.79,13152
20004,1.16,Fair,F,VS1,57.8,67.0,6.97,6.84,3.99,7094
1801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,7481
12901,0.71,Ideal,J,VS2,62.4,54.0,5.72,5.76,3.58,1899
18037,1.0,Ideal,E,SI1,61.4,58.0,6.41,6.43,3.94,5555
25052,0.56,Ideal,H,VVS1,61.7,55.0,5.3,5.33,3.28,1941
20000,0.7,Good,D,SI2,59.3,64.0,5.8,5.76,3.43,2312
12729,1.01,Ideal,E,I1,62.0,57.0,6.41,6.37,3.96,3450
7326,1.04,Ideal,D,VVS2,60.9,57.0,6.54,6.6,4.0,11511
9727,0.52,Ideal,G,VVS2,61.6,57.0,5.16,5.2,3.19,1897
5797,0.4,Ideal,H,VVS1,62.0,54.0,4.76,4.72,2.94,1088
18247,1.59,Premium,J,SI1,62.5,60.0,7.42,7.46,4.65,7695
19715,0.27,Ideal,D,VVS1,61.7,57.0,4.2,4.16,2.58,752
10717,0.56,Ideal,H,VS1,61.8,55.0,5.3,5.34,3.29,1616
19480,1.01,Very Good,F,VVS2,60.7,59.0,6.4,6.46,3.9,7835
18853,1.14,Ideal,F,I1,61.7,57.0,6.7,6.67,4.13,3824
17563,1.15,Ideal,J,VS2,60.7,55.0,6.77,6.83,4.13,5125
7962,0.26,Very Good,E,VVS1,61.8,59.0,4.11,4.14,2.55,539
14004,2.05,Premium,I,SI2,62.1,59.0,8.13,8.07,5.03,9850
23794,2.11,Very Good,J,SI2,60.8,61.0,8.21,8.36,5.04,12771
1805,0.41,Ideal,E,VS1,61.5,56.0,4.77,4.79,2.94,1007
1584,0.38,Premium,D,VVS1,61.4,59.0,4.63,4.66,2.85,1400
6794,0.71,Fair,D,SI1,55.5,62.0,6.0,5.97,3.32,2086
4248,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,2634
19482,0.34,Very Good,H,VVS1,63.2,58.0,4.45,4.41,2.8,995
6635,0.58,Very Good,G,SI1,61.9,56.0,5.35,5.39,3.32,1379
3476,1.0,Good,H,SI2,59.0,61.0,6.42,6.46,3.8,3991
4347,0.4,Premium,G,VVS2,62.7,59.0,4.69,4.72,2.95,982
18473,1.0,Good,F,VS2,63.1,56.0,6.27,6.31,3.97,5420
24302,0.39,Premium,F,VS1,61.7,58.0,4.71,4.69,2.9,956
8688,0.71,Very Good,H,VS1,62.8,59.0,5.61,5.7,3.55,2428
14094,0.72,Ideal,G,VS1,61.7,56.0,5.75,5.78,3.56,3478
4604,1.08,Ideal,G,SI2,,58.0,6.55,6.57,4.06,4675
6240,0.33,Ideal,E,VVS1,61.7,56.0,4.46,4.48,2.76,984
7019,0.4,Ideal,D,VVS2,62.2,55.0,4.72,4.74,2.94,1263
12629,0.61,Ideal,D,VS2,62.0,56.0,5.43,5.48,3.38,2202
17318,0.3,Ideal,G,VS1,61.8,54.0,4.29,4.32,2.66,605
22702,0.4,Ideal,G,VS1,61.3,55.0,4.78,4.75,2.92,1125
26225,0.52,Ideal,H,VS2,61.7,55.0,5.2,5.23,3.22,1689
17760,1.0,Premium,G,VS1,62.4,60.0,6.39,6.37,3.98,6377
1644,0.26,Premium,G,VS1,61.3,60.0,4.12,4.07,2.51,491
17045,0.5,Premium,E,VS1,60.1,58.0,5.21,5.17,3.12,1672
9504,0.64,Premium,D,SI2,62.8,54.0,5.52,5.5,3.46,1751
25491,1.54,Premium,J,VS2,59.3,59.0,7.54,7.5,4.46,6202
504,0.7,Fair,G,SI1,61.6,66.0,5.62,5.57,3.45,1995
47,0.43,Premium,F,VS1,62.5,58.0,4.85,4.78,3.01,1129
12963,1.01,Premium,F,SI2,62.7,56.0,6.4,6.35,4.0,4197
1963,0.59,Good,D,SI1,63.7,56.0,5.32,5.35,3.4,1694
1057,0.23,Very Good,E,VVS2,61.9,57.0,3.91,3.94,2.43,505
13150,0.58,Premium,E,VS2,61.5,58.0,5.41,5.38,3.32,2535
15623,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3228
24328,0.32,Premium,I,SI1,61.1,59.0,4.42,4.38,2.69,540
4751,0.34,Premium,D,VS2,59.3,58.0,4.55,4.52,2.69,1033
24190,0.77,Premium,G,VS2,61.3,57.0,5.93,5.88,3.62,2803
22728,0.32,Ideal,G,VVS2,62.1,55.0,4.35,4.38,2.71,730
13202,0.35,Ideal,H,SI1,61.9,55.0,4.54,4.57,2.82,541
17898,0.7,Ideal,F,SI1,61.6,55.0,5.72,5.74,3.53,2806
22771,1.03,Very Good,H,SI1,60.4,60.0,6.41,6.53,3.91,5050
18105,2.26,Very Good,D,SI2,61.6,61.0,8.47,8.38,5.19,18028
23800,0.39,Very Good,G,VS2,63.4,57.0,4.67,4.63,2.95,1009
14974,1.41,Premium,G,SI1,62.1,59.0,7.23,7.13,4.46,8572
25593,0.87,Ideal,G,I1,61.5,57.0,6.09,6.04,3.73,1827
24605,0.71,Very Good,E,VS2,60.7,58.0,5.73,5.81,3.5,3217
5906,1.35,Premium,G,SI1,62.4,58.0,7.07,6.97,4.38,5799
15736,0.71,Very Good,I,SI1,61.5,58.0,5.67,5.72,3.5,2141
10133,0.58,Premium,H,SI1,62.1,55.0,5.38,5.35,3.33,1332
8374,1.53,Premium,G,VVS1,60.6,58.0,7.49,7.45,4.53,16601
11932,0.32,Ideal,E,IF,61.9,56.0,4.4,4.42,2.73,1095
20488,0.72,Very Good,H,SI1,60.3,55.0,5.84,5.85,3.52,2505
14574,0.33,Ideal,F,VVS1,61.1,56.0,4.45,4.48,2.73,893
1117,0.54,Ideal,F,VVS2,61.9,56.0,5.2,5.23,3.23,2168
22007,0.61,Very Good,D,SI1,58.5,58.0,5.54,5.64,3.27,1828
19149,1.01,Very Good,H,SI1,59.8,61.0,6.54,6.51,3.9,4680
10812,1.01,Premium,H,VS2,60.5,58.0,6.46,6.4,3.89,4839
9929,0.59,Very Good,D,VVS2,60.6,59.0,5.44,5.49,3.31,2933
15922,1.21,Premium,F,VS1,60.1,58.0,6.98,6.89,4.17,9448
18777,0.97,Ideal,J,VS1,61.3,57.0,6.37,6.41,3.92,4278
11330,0.34,Premium,D,SI1,62.0,59.0,4.48,4.42,2.76,803
15066,1.51,Premium,E,VS2,62.2,58.0,7.33,7.27,4.54,13757
6222,1.51,Ideal,F,SI1,62.5,57.0,7.27,7.32,4.56,10693
7399,0.33,Premium,D,SI1,60.1,59.0,4.49,4.46,2.69,780
22071,0.57,Ideal,F,VS2,61.6,56.0,5.37,5.34,3.3,1684
21374,1.51,Premium,I,VVS2,62.1,58.0,7.32,7.29,4.54,9498
20674,1.18,Premium,G,VVS2,61.6,58.0,6.77,6.8,4.18,9137
19370,0.81,Ideal,E,SI1,62.4,57.0,5.92,5.97,3.71,3109
22935,0.41,Ideal,F,VVS1,62.0,55.0,4.74,4.78,2.95,1295
1694,0.35,Very Good,G,VS1,60.7,61.0,4.54,4.58,2.77,706
3768,0.4,Ideal,G,VVS2,62.4,56.0,4.74,4.72,2.95,1050
18983,1.0,Very Good,I,VS1,60.8,59.0,6.39,6.44,3.9,5557
14795,2.03,Ideal,J,VS1,62.5,57.0,8.14,8.08,5.06,14579
3123,0.9,Very Good,E,SI2,61.6,59.0,6.18,6.26,3.83,3924
12850,0.56,Ideal,E,VS2,60.9,56.0,5.32,5.35,3.25,1819
18820,0.8,Very Good,H,SI1,63.3,58.0,5.93,5.89,3.74,2485
9625,1.02,Ideal,E,VS2,61.0,56.0,6.53,6.51,3.98,8225
916,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,680
14817,0.52,Premium,F,SI1,61.5,60.0,5.16,5.15,3.17,1280
5982,0.92,Ideal,J,SI1,62.3,56.0,6.24,6.29,3.9,3170
22514,0.32,Ideal,F,VS1,61.9,55.0,4.41,4.4,2.73,876
2424,0.34,Ideal,F,SI1,63.0,54.0,4.5,4.48,2.83,727
988,0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,461
20439,0.52,Ideal,D,VS2,61.8,57.0,5.2,5.16,3.2,1919
41,0.9,Good,G,SI2,63.8,59.0,6.05,6.02,3.85,3246
24503,0.73,Good,E,VS1,63.7,59.0,5.67,5.69,3.62,3146
11957,0.39,Premium,F,VVS1,59.7,58.0,4.73,4.75,2.83,1232
1194,0.3,Ideal,D,VS2,62.4,55.0,4.3,4.32,2.69,616
19648,0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,986
4991,1.25,Premium,H,VS1,59.3,57.0,7.11,7.05,4.2,7560
13995,0.57,Ideal,E,SI1,61.8,57.0,5.33,5.28,3.28,1728
20262,1.2,Good,I,SI1,63.9,56.0,6.62,6.69,4.25,5211
12266,0.7,Ideal,G,VS1,61.4,55.0,5.74,5.69,3.51,2573
3273,0.34,Ideal,E,VS1,60.8,57.0,4.53,4.49,2.74,1033
25970,1.11,Premium,I,I1,61.8,59.0,6.65,6.58,4.09,3183
13296,1.01,Good,F,VS2,63.1,60.0,6.29,6.39,4.0,6159
15160,1.0,Fair,H,VVS2,65.1,57.0,6.27,6.23,4.07,4312
11524,1.29,Ideal,E,VVS2,59.8,59.0,7.07,7.11,4.24,13530
8719,0.9,Very Good,E,SI2,63.2,61.0,6.06,5.99,3.81,3239
26230,0.33,Ideal,E,VS2,,57.0,4.44,4.41,2.75,928
6552,0.71,Ideal,F,VS1,61.3,56.0,5.69,5.75,3.51,3710
20373,1.01,Fair,H,SI1,64.6,55.0,6.29,6.25,4.05,4191
16480,0.44,Premium,G,VS1,62.3,59.0,4.82,4.87,3.02,965
20307,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,3171
1447,1.87,Premium,H,SI2,,58.0,7.86,7.81,4.9,11037
17893,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,18795
13079,0.31,Premium,E,VVS1,61.8,59.0,4.31,4.33,2.67,789
3420,0.28,Very Good,E,VVS2,60.0,56.0,4.26,4.28,2.56,642
11080,2.23,Premium,J,SI1,62.4,59.0,8.33,8.36,5.21,14129
25313,1.09,Ideal,D,SI1,61.3,55.9,6.61,6.65,4.06,6532
12450,0.32,Ideal,G,VS2,60.3,57.0,4.43,4.46,2.68,561
25835,0.9,Premium,H,VS1,62.4,58.0,6.15,6.19,3.85,4309
14860,1.0,Fair,H,SI2,63.7,54.0,6.42,6.27,4.06,3164
25308,0.41,Ideal,E,SI2,59.8,55.0,4.93,4.81,2.91,876
6775,1.53,Very Good,D,SI1,59.2,57.0,7.52,7.55,4.46,11873
23890,0.81,Very Good,F,SI1,61.3,57.0,6.02,6.05,3.7,2858
12264,1.7,Ideal,I,SI2,60.7,59.0,7.69,7.64,4.65,8743
10824,0.3,Premium,H,SI1,61.3,61.0,4.27,4.25,2.61,540
22749,2.14,Very Good,I,SI1,61.3,61.0,8.28,8.32,5.09,15769
23216,1.01,Very Good,H,SI1,61.8,60.0,6.38,6.44,3.96,4855
5352,0.71,Premium,E,SI1,61.4,58.0,5.77,5.73,3.53,2817
522,0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,665
26737,0.53,Ideal,H,VS1,62.3,54.0,5.18,5.22,3.24,1449
22176,1.15,Premium,I,SI1,62.2,59.0,6.75,6.68,4.18,4830
24558,0.91,Ideal,G,SI1,61.9,56.0,6.22,6.18,3.84,4731
523,0.42,Good,E,SI1,63.6,61.0,4.73,4.7,3.0,945
23682,0.5,Good,D,SI2,63.7,60.0,5.09,5.02,3.22,979
16964,1.54,Premium,G,SI2,62.4,57.0,7.39,7.36,4.6,8969
15344,0.34,Fair,J,SI1,64.5,57.0,4.38,4.36,2.82,497
13419,1.22,Very Good,G,VS2,63.1,56.0,6.82,6.8,4.3,6962
20887,0.91,Premium,E,SI2,61.6,60.0,6.14,6.1,3.77,3846
16774,0.26,Good,F,VS1,58.0,58.0,4.2,4.25,2.45,453
26227,0.79,Very Good,D,SI2,59.7,58.0,6.0,6.07,3.6,2878
10837,0.71,Premium,E,VS2,59.0,59.0,5.78,5.88,3.44,2711
15715,1.14,Premium,G,SI2,61.1,59.0,6.77,6.72,4.12,4688
11316,1.63,Premium,I,SI1,61.7,58.0,7.54,7.51,4.64,9730
24816,2.19,Good,I,SI2,63.7,57.0,8.23,8.19,5.23,11522
7502,1.04,Ideal,E,SI2,61.4,56.0,6.5,6.56,4.01,4804
11945,1.03,Ideal,G,VVS2,61.6,57.0,6.51,6.48,4.0,8020
19739,0.6,Very Good,F,VVS1,61.2,58.0,5.42,5.46,3.33,3333
3000,0.71,Ideal,G,VVS1,61.2,56.0,5.75,5.81,3.54,4015
23804,1.01,Good,H,SI1,63.4,58.0,6.37,6.41,4.05,4116
18953,0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,431
23514,0.32,Premium,E,SI1,62.3,58.0,4.37,4.4,2.73,561
11910,1.04,Very Good,G,VS1,63.1,57.0,6.39,6.44,4.05,6669
24475,0.3,Very Good,I,SI1,61.6,62.0,4.27,4.3,2.64,394
16788,1.01,Ideal,G,VS2,60.6,57.0,6.47,6.53,3.94,6826
2272,0.61,Premium,H,VS2,62.8,59.0,5.44,5.3,3.37,1719
11218,0.31,Very Good,D,VS2,61.8,57.0,4.36,4.41,2.71,734
13194,1.51,Premium,E,SI1,63.0,58.0,7.33,7.27,4.6,11873
1026,0.45,Ideal,D,SI2,62.0,55.0,4.92,4.95,3.06,706
11608,0.7,Very Good,E,VS2,61.8,59.0,5.63,5.67,3.49,2952
26627,1.14,Ideal,G,VS2,60.5,60.0,6.77,6.75,4.09,7099
8141,1.23,Good,J,SI2,63.2,57.5,6.74,6.82,4.29,4992
24032,0.74,Good,D,SI1,63.1,59.0,5.71,5.74,3.61,2753
12103,0.71,Premium,E,SI1,62.2,58.0,5.74,5.67,3.55,2743
14206,1.55,Ideal,G,SI1,61.7,57.0,7.4,7.44,4.58,12951
12964,1.1,Ideal,J,VS2,62.4,55.0,6.59,6.64,4.13,4537
23854,0.56,Ideal,G,VS2,61.2,56.0,5.33,5.29,3.25,1698
4824,0.91,Premium,H,SI1,60.2,52.0,6.27,6.15,3.74,2935
4292,0.5,Good,F,VS2,63.3,57.0,5.01,5.07,3.19,1436
12995,1.2,Very Good,H,SI1,63.3,56.0,6.75,6.72,4.26,4637
9168,0.73,Ideal,D,VVS2,62.2,56.0,5.79,5.73,3.58,4252
22839,1.01,Premium,F,VVS2,62.0,58.0,6.36,6.45,3.97,8532
3770,1.01,Good,D,SI1,63.9,61.0,6.31,6.28,4.02,5147
19814,1.45,Very Good,I,IF,60.6,61.0,7.32,7.41,4.46,9683
12818,0.42,Ideal,H,VVS2,62.0,57.0,4.79,4.82,2.98,823
22153,0.53,Ideal,H,VVS1,61.2,56.0,5.25,5.27,3.22,1842
1038,0.91,Ideal,F,SI2,61.7,55.0,6.27,6.2,3.85,3196
14075,0.71,Very Good,E,VS2,60.7,56.0,5.81,5.82,3.53,2795
16869,0.42,Premium,D,SI1,59.8,59.0,4.86,4.91,2.92,810
16224,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,4719
5000,0.61,Premium,E,VS2,61.2,62.0,5.48,5.44,3.34,1704
7068,0.91,Ideal,D,SI1,62.1,55.0,6.2,6.24,3.86,5535
14736,1.01,Ideal,E,VS1,,56.0,6.45,6.49,3.98,9503
8247,0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,776
23699,0.53,Ideal,D,VS2,61.2,57.0,5.2,5.26,3.2,1857
11521,0.33,Premium,H,IF,60.3,59.0,4.49,4.47,2.7,1114
20832,1.02,Fair,J,SI2,65.0,59.0,6.34,6.24,4.08,3119
16701,0.9,Fair,I,VS2,64.1,66.0,6.04,5.98,3.85,2921
24935,1.06,Very Good,G,SI2,61.0,57.0,6.58,6.61,4.02,4769
7381,0.59,Premium,I,SI1,62.8,59.0,5.36,5.34,3.36,1217
12602,0.37,Ideal,G,IF,62.1,54.0,4.6,4.64,2.87,1056
12475,0.7,Very Good,I,SI1,61.1,56.0,5.74,5.75,3.51,2021
22489,2.42,Premium,J,VS2,61.3,59.0,8.61,8.58,5.27,17168
5074,1.42,Ideal,I,VS2,62.9,57.0,7.21,7.07,4.49,6069
4354,0.9,Very Good,G,SI2,62.0,59.0,6.14,6.19,3.82,3445
26564,1.01,Ideal,F,SI1,61.7,56.0,6.45,6.48,3.99,5932
19922,0.84,Ideal,J,VS2,61.1,57.0,6.09,6.12,3.73,2709
21198,0.32,Premium,G,VS2,61.2,59.0,4.38,4.41,2.69,561
24974,0.3,Ideal,F,VS2,62.1,53.6,4.28,4.31,2.67,601
3409,0.74,Very Good,I,VS1,62.3,60.0,5.78,5.8,3.61,2491
10762,0.42,Premium,D,SI1,62.1,59.0,4.77,4.79,2.97,810
21182,0.3,Good,E,VVS2,63.0,58.0,4.27,4.34,2.71,622
9448,0.33,Premium,F,VS2,60.8,58.0,4.44,4.47,2.71,666
16461,1.01,Ideal,F,VS1,62.0,57.0,6.46,6.42,3.99,7887
19481,0.39,Ideal,F,VVS2,60.4,60.0,4.73,4.78,2.87,1031
22095,0.36,Ideal,H,SI1,62.3,57.0,4.54,4.58,2.84,505
26669,0.37,Ideal,H,VVS1,62.3,56.0,4.56,4.59,2.85,810
4734,0.7,Fair,E,SI2,65.3,56.0,5.57,5.54,3.63,1998
4592,1.02,Fair,I,SI2,66.2,57.0,6.34,6.26,4.17,3290
8122,0.54,Ideal,E,VS1,61.0,56.0,5.24,5.35,3.23,1939
16514,1.06,Very Good,G,VS1,63.4,57.0,6.48,6.45,4.1,6595
20362,1.04,Ideal,F,I1,61.6,57.0,6.51,6.46,4.0,3718
11279,0.3,Ideal,G,SI1,62.0,58.0,4.27,4.29,2.65,477
25447,0.35,Very Good,F,SI2,61.2,55.0,4.56,4.57,2.79,494
12302,0.37,Ideal,E,SI1,61.4,56.0,4.6,4.65,2.84,606
21106,1.15,Premium,E,SI2,62.5,58.0,6.65,6.72,4.18,4250
21131,0.25,Very Good,F,VVS2,59.4,57.0,4.1,4.12,2.44,575
5849,0.9,Very Good,I,VS1,62.2,58.0,6.13,6.18,3.83,3644
16727,0.74,Good,E,VS1,63.1,58.0,5.73,5.75,3.62,2824
2048,1.26,Ideal,I,SI2,62.0,56.0,7.0,6.94,4.32,5363
18675,0.41,Ideal,I,SI1,61.6,56.0,4.79,4.82,2.96,639
24421,1.04,Ideal,I,SI1,62.2,56.0,6.51,6.47,4.04,4484
